"","x","y","pop","msa","logincome.mean","logincome.sd","schools","students","enrollment","income","class.size","mu","score"
"8978.3",34.9279165307575,32.053750065785,2502.88232421875,"telaviv",10.6579819353406,1.08821882681648,3,39,13,14624.6098798993,13,2.20593009884583,2.20593009884583
"10902.1",35.1112498633575,31.720416733785,5312.9228515625,"minor",10.0066515092905,1.05444306043472,2,78,39,32144.0816874138,39,2.27477483848047,2.27477483848047
"5503",35.0695831968575,32.712083396485,2127.19409179688,"haifa",10.6257074516219,1.08656990630669,1,31,31,22646.3507823195,31,2.25807879859065,2.25807879859065
"16635.1",34.9695831972575,31.162083402685,126.032318115234,"minor",9.63406662597819,1.03462642887707,1,3,3,11415.9894260563,3,2.03937725162497,2.03937725162497
"8959.2",34.7695831980575,32.053750065785,8733.76171875,"telaviv",10.9857864349065,1.1048271073846,6,123,20.5,73918.9076787238,20.5,2.91283326696555,2.91283326696555
"9657",35.0279165303575,31.895416733085,5181.24560546875,"minor",10.2919090359811,1.06936684465264,1,93,93,35895.4882172765,31,2.42605110629174,2.42605110629174
"9007",34.9029165308575,32.045416732485,3541.28735351562,"telaviv",10.6922369781153,1.08996620631178,1,45,45,11031.2328314397,22.5,2.10824500095058,2.10824500095058
"8964.1.1",34.8112498645575,32.053750065785,9464.7265625,"telaviv",10.8919293695765,1.10009743859232,4,132,33,84259.9595867082,33,2.75368935716064,2.75368935716064
"11713",34.7195831982575,31.603750067585,199.348220825195,"minor",10.354480529944,1.07261262190058,1,6,6,23874.3964067664,6,2.27916218526409,2.27916218526409
"8188",34.8862498642575,32.337083397985,1549.36389160156,"minor",10.8818597001484,1.09958879688669,1,26,26,45105.5037987764,26,2.36933968402203,2.36933968402203
"10831",35.0779165301575,31.728750067085,2900.40673828125,"minor",10.0506065928567,1.05675638908547,1,48,48,8642.0351064629,24,1.97328930320529,1.97328930320529
"10128.2",34.7779165313575,31.803750066785,2800.22387695312,"minor",10.5521130700096,1.08280053924019,3,50,16.6666666666667,11416.0532920248,16.6666666666667,2.12674991310863,2.12674991310863
"9114",34.9779165305575,32.020416732585,1266.12097167969,"minor",10.5236947247197,1.08134148808679,1,18,18,32973.3730193394,18,2.33743769257959,2.33743769257959
"7254",35.1445831965575,32.537083397185,3186.39184570312,"minor",10.4573816332119,1.07792916862802,1,67,67,78128.3356536134,33.5,2.50257466219076,2.50257466219076
"9612.3",35.0112498637575,31.903750066385,11370.5986328125,"minor",10.3249123855425,1.07108005643019,4,159,39.75,19319.6847891209,39.75,2.26725185526797,2.26725185526797
"10468.1",35.1529165298575,31.770416733585,7554.73583984375,"jerusalem",10.010458673748,1.0546436298447,4,131,32.75,602926.474729639,32.75,2.92880346806372,2.92880346806372
"10396.2",35.1779165297575,31.778750066885,11191.7216796875,"jerusalem",9.99212736855914,1.05367754758481,3,195,65,59539.451539881,32.5,2.52442147891166,2.52442147891166
"10626",35.2112498629575,31.753750066985,16808.93359375,"jerusalem",9.93600780533776,1.0507144556252,1,265,265,21073.3224859086,37.8571428571429,2.22785980397419,2.22785980397419
"10472.1.1",35.1862498630575,31.770416733585,15912.2841796875,"jerusalem",9.97591457625495,1.05282237481791,4,270,67.5,130333.133222474,33.75,2.78174788878283,2.78174788878283
"8842.3",34.7862498646575,32.087083398985,8938.5615234375,"telaviv",11.0085378177667,1.10597055505142,5,126,25.2,63184.7751115588,25.2,2.80964343395536,2.80964343395536
"9059.3",34.7945831979575,32.028750065885,11366.4287109375,"telaviv",10.8846325649877,1.09972888401277,4,163,40.75,116198.178103543,20.375,3.11588420191864,3.11588420191864
"10552.2",35.2279165295575,31.762083400285,12183.4345703125,"jerusalem",9.92709337673244,1.0502430076856,3,196,65.3333333333333,56061.292086409,32.6666666666667,2.52960164296386,2.52960164296386
"4296",35.1945831963575,32.820416729385,3445.68969726562,"minor",10.4424693473249,1.07716032786442,1,55,55,46879.3216117771,27.5,2.46377568619264,2.46377568619264
"9801",34.8112498645575,31.862083399885,3231.16235351562,"minor",10.5823617467556,1.08435140607726,1,44,44,23594.9831590188,22,2.32812484811267,2.32812484811267
"9293.2",34.8195831978575,31.970416732785,4551.712890625,"telaviv",10.7353524268035,1.09216158891965,3,52,17.3333333333333,112030.455198231,17.3333333333333,2.84838714797607,2.84838714797607
"8224",34.8529165310575,32.320416731385,5173.8076171875,"minor",10.9505186327527,1.10305226192057,1,68,68,105031.789041974,34,2.64783166628444,2.64783166628444
"7809",34.9112498641575,32.445416730885,3593.14404296875,"minor",10.861372166812,1.09855319836855,1,66,66,81341.372484536,33,2.53692653009362,2.53692653009362
"8933",34.8195831978575,32.062083399085,16152.783203125,"telaviv",10.8882127882776,1.09990973307801,3,238,79.3333333333333,67025.5272336235,39.6666666666667,2.681914641294,2.681914641294
"10624.2",35.1945831963575,31.753750066985,15010.6953125,"jerusalem",9.95244266244092,1.05158307446128,3,242,80.6666666666667,111872.584946899,26.8888888888889,2.88499885620133,2.88499885620133
"8808",34.9362498640575,32.103750065585,3693.0185546875,"telaviv",10.7119548292819,1.09097076186924,2,59,29.5,40786.8296277758,29.5,2.41449301418018,2.41449301418018
"8795",34.8279165311575,32.103750065585,10304.9248046875,"telaviv",10.9370620745142,1.10237431001927,3,135,45,33026.4977099259,22.5,2.73325397173536,2.73325397173536
"8165",34.8612498643575,32.345416731285,3894.1513671875,"minor",10.9397435576915,1.10250943849281,1,59,59,66247.577530543,29.5,2.54761817756735,2.54761817756735
"9132",34.8612498643575,32.012083399285,1254.14172363281,"telaviv",10.720585635875,1.09141018034646,1,14,14,5612.76600748415,14,1.79121856281128,1.79121856281128
"1221",35.1529165298575,33.087083394985,683.010620117188,"minor",10.5732483851082,1.08388439241606,1,13,13,14769.3394585863,13,2.10795048270407,2.10795048270407
"10334",34.6612498651575,31.778750066885,5933.89013671875,"minor",10.7233803161793,1.09155242741597,2,74,37,42418.7037678527,37,2.40186444446996,2.40186444446996
"14815",35.2362498628575,31.278750068885,78.8701477050781,"minor",9.54559677068194,1.02986497338685,1,7,7,15955.9282795538,7,2.22572068462996,2.22572068462996
"9504",34.8029165312575,31.920416732985,3980.66186523438,"minor",10.6874330360479,1.08972132197222,2,54,27,56916.2597638609,27,2.54657038651747,2.54657038651747
"3915",35.0612498635575,32.853750062585,2694.88110351562,"haifa",10.6781205956388,1.08924645694162,1,44,44,39587.904683541,22,2.53854412344661,2.53854412344661
"2844",35.1695831964575,32.945416728885,2206.5029296875,"minor",10.5110399147089,1.08069113249649,2,36,18,131107.819409746,18,2.73594134974512,2.73594134974512
"8927",34.7695831980575,32.062083399085,8409.01171875,"telaviv",11.0012802198763,1.10560592838278,1,107,107,163782.239524706,35.6666666666667,2.82613774956533,2.82613774956533
"3857",35.3112498625575,32.862083395885,3156.38549804688,"minor",10.2815201263777,1.06882698560295,2,65,32.5,85168.0875298165,32.5,2.534980037952,2.534980037952
"9355",34.7695831980575,31.953750066185,4075.80737304688,"minor",10.8079073967394,1.09584606566694,1,42,42,16525.0386314629,21,2.28195441539681,2.28195441539681
"7605",35.0362498636575,32.487083397385,1264.14904785156,"minor",10.6278503396004,1.08667946513937,1,23,23,22037.2661696067,23,2.18668662402725,2.18668662402725
"8972",34.8779165309575,32.053750065785,4181.0283203125,"telaviv",10.7534438279601,1.09308146631235,1,68,68,47263.5690312535,34,2.41270998993459,2.41270998993459
"4045",35.4112498621575,32.845416729285,127.467864990234,"minor",10.1504781900346,1.06199383708374,1,2,2,47914.3225127894,2,2.42426207212442,2.42426207212442
"5068",35.2445831961575,32.753750062985,1568.82641601562,"minor",10.3532181957749,1.07254723779809,1,18,18,24960.7939464141,18,2.27725364621727,2.27725364621727
"8977",34.9195831974575,32.053750065785,3096.37231445312,"telaviv",10.673429903675,1.0890071882058,1,52,52,12805.4081397091,26,2.09297817674909,2.09297817674909
"2499",35.6029165280575,32.978750062085,263.598999023438,"minor",9.96061217166234,1.05201458437621,1,9,9,41414.6426443382,9,2.42799891039158,2.42799891039158
"4475",35.0945831967575,32.803750062785,3386.96459960938,"haifa",10.6044692337249,1.08548346800067,1,53,53,164361.004582221,26.5,2.87321765388689,2.87321765388689
"5795",35.2445831961575,32.687083396585,3562.67163085938,"minor",10.3395398012216,1.07183849328679,3,74,24.6666666666667,109902.068792739,24.6666666666667,2.71235921255989,2.71235921255989
"14815.1",35.2362498628575,31.278750068885,78.8701477050781,"minor",9.54559677068194,1.02986497338685,1,7,7,38654.0353319765,7,2.47682150322377,2.47682150322377
"9223.1",34.7945831979575,31.987083399385,4189.234375,"telaviv",10.8130248917694,1.09610547402912,2,64,32,30253.3593715581,32,2.32299047050078,2.32299047050078
"8398",34.9029165308575,32.253750064985,1291.35668945312,"minor",10.8212587410919,1.09652272313142,1,17,17,19900.7522635489,17,2.20270137957465,2.20270137957465
"8720",34.8695831976575,32.128750065485,3172.67260742188,"telaviv",10.8537642422255,1.09816838631046,1,49,49,30622.4867488287,24.5,2.37106317487399,2.37106317487399
"7825",35.0445831969575,32.445416730885,1946.251953125,"minor",10.6023642932117,1.0853757308064,1,30,30,57605.6365613958,30,2.41061809833192,2.41061809833192
"13988",34.6862498650575,31.328750068685,158.510772705078,"minor",10.0439617072826,1.05640699791966,1,3,3,13512.2015402948,3,2.08041886768878,2.08041886768878
"9513",34.8779165309575,31.920416732985,1326.11328125,"minor",10.5531835174339,1.08285545959816,1,16,16,58485.8036825358,16,2.50194791219022,2.50194791219022
"9603",34.9362498640575,31.903750066385,1169.66052246094,"minor",10.4357086138659,1.07681158023047,1,23,23,120244.625974028,23,2.61742028405518,2.61742028405518
"8943",34.9029165308575,32.062083399085,2565.17602539062,"telaviv",10.7175801549913,1.09125718299743,2,32,16,86310.1512125371,16,2.67480452880279,2.67480452880279
"8470",34.8279165311575,32.220416731785,2185.388671875,"telaviv",10.9750537530651,1.10428728916312,3,35,11.6666666666667,88299.6544185813,11.6666666666667,2.67400978600444,2.67400978600444
"8959.3",34.7695831980575,32.053750065785,8733.76171875,"telaviv",10.9857864349065,1.1048271073846,6,123,20.5,203181.465931832,20.5,3.14596621413326,3.14596621413326
"3770.1",35.3529165290575,32.870416729185,387.271148681641,"minor",10.2278489074138,1.06603360940418,2,3,1.5,59550.0822052251,1.5,2.41409283358602,2.41409283358602
"7372",34.9195831974575,32.520416730585,2197.40209960938,"minor",10.8664666923987,1.0988108063012,2,35,17.5,7716.05565812884,17.5,1.94854587750339,1.94854587750339
"8792.1",34.8029165312575,32.103750065585,6917.48779296875,"telaviv",10.9944205660067,1.10526118411525,4,109,27.25,71706.6447122321,27.25,2.73160960433616,2.73160960433616
"8905.2",34.8362498644575,32.070416732385,16653.083984375,"telaviv",10.8664818888214,1.09881157462766,3,219,73,84233.7841759749,36.5,2.82401258134541,2.82401258134541
"9067",34.8612498643575,32.028750065885,15078.4970703125,"telaviv",10.7468283340868,1.09274518398424,3,217,72.3333333333333,73276.0705848856,36.1666666666667,2.77344068900983,2.77344068900983
"5625.1",35.3279165291575,32.703750063185,4406.12060546875,"minor",10.2293914052382,1.0661139925104,1,74,74,24015.9792845401,37,2.19409393792943,2.19409393792943
"4290",35.1445831965575,32.820416729385,1089.65942382812,"haifa",10.522844421323,1.08129780158038,1,21,21,169926.323921009,21,2.8083946303431,2.8083946303431
"8524",34.9612498639575,32.203750065185,1640.63439941406,"minor",10.6915524735254,1.08993131656823,1,18,18,12731.2879775251,18,2.07954682058924,2.07954682058924
"10889",35.0029165304575,31.720416733785,1083.29956054688,"minor",10.1272919600175,1.06078021391058,2,20,10,21386.9071940836,10,2.23686725772151,2.23686725772151
"8970.2",34.8612498643575,32.053750065785,14320.345703125,"telaviv",10.7868067137548,1.09477581234977,4,210,52.5,29175.5723997339,26.25,2.74347717300213,2.74347717300213
"10324.2",35.1945831963575,31.787083400185,17163.513671875,"jerusalem",9.98260942817448,1.05317559094043,3,289,96.3333333333333,37798.9363346839,32.1111111111111,2.53806818113047,2.53806818113047
"13524.1",34.7945831979575,31.362083401885,1096.84973144531,"minor",9.96787179179853,1.05239788587769,2,19,9.5,7641.79716725942,9.5,1.90716708042414,1.90716708042414
"9585.1",34.7862498646575,31.903750066385,2116.1357421875,"minor",10.692319435647,1.08997040916241,2,22,11,326890.703053327,11,2.96259673950947,2.96259673950947
"4954.1",35.0779165301575,32.762083396285,1021.88897705078,"haifa",10.6235680556439,1.08646051498759,2,23,11.5,17213.602070996,11.5,2.26853150923469,2.26853150923469
"3161",35.2862498626575,32.920416728985,2336.3935546875,"minor",10.3277009878892,1.07122468790991,2,50,25,167563.169866351,25,2.73667008243457,2.73667008243457
"6990",34.9362498640575,32.562083397085,719.537109375,"minor",10.8436830527579,1.09765826764465,1,13,13,109712.077108194,13,2.64194978492477,2.64194978492477
"8826.2",34.8695831976575,32.095416732285,6649.2353515625,"telaviv",10.8375122647126,1.09734590235373,3,93,31,50009.1172583142,31,2.570180462506,2.570180462506
"9184",34.7445831981575,31.995416732685,4943.0703125,"telaviv",10.9354056809332,1.10229083079705,1,59,59,231861.683319327,29.5,2.88422207256731,2.88422207256731
"8687",34.8112498645575,32.137083398785,4172.0830078125,"telaviv",10.9860897142369,1.10484235749505,2,64,32,14744.7022956364,32,2.11291178847343,2.11291178847343
"10476.2",35.2195831962575,31.770416733585,16383.8623046875,"jerusalem",9.94253751353409,1.05105965120571,3,256,85.3333333333333,29841.2737683246,28.4444444444444,2.54614181615377,2.54614181615377
"4373",35.0445831969575,32.812083396085,3854.2744140625,"haifa",10.6983190642886,1.0902761660489,2,46,23,5351.43768361459,23,1.95983316715242,1.95983316715242
"10551",35.2195831962575,31.762083400285,16670.841796875,"jerusalem",9.93520073421253,1.05067178161892,2,289,144.5,34116.8373728601,36.125,2.40409779922108,2.40409779922108
"9114.1",34.9779165305575,32.020416732585,1266.12097167969,"minor",10.5236947247197,1.08134148808679,1,18,18,165605.950939488,18,2.73253986708814,2.73253986708814
"9225.1",34.8112498645575,31.987083399385,4129.14306640625,"telaviv",10.7790351276094,1.09438136393781,2,43,21.5,188414.632634108,21.5,2.90112842143529,2.90112842143529
"3043",35.1529165298575,32.928750062285,2612.84130859375,"minor",10.5347604391425,1.08190985654189,1,57,57,9198.75241637917,28.5,1.92932268945388,1.92932268945388
"9530",35.0195831970575,31.920416732985,2304.35546875,"minor",10.3330410278155,1.07150159577916,1,39,39,80636.1982036885,39,2.40368965841947,2.40368965841947
"3857.2",35.3112498625575,32.862083395885,3156.38549804688,"minor",10.2815201263777,1.06882698560295,2,65,32.5,53762.1056878971,32.5,2.42164109184708,2.42164109184708
"10264",34.6945831983575,31.787083400185,1499.38671875,"minor",10.6741651656384,1.08904469685022,1,17,17,98267.7855487742,17,2.63211209566558,2.63211209566558
"8965.2",34.8195831978575,32.053750065785,11609.365234375,"telaviv",10.8738616193448,1.09918462807386,5,163,32.6,18556.9247304469,32.6,2.41582315909032,2.41582315909032
"9545.1",34.8029165312575,31.912083399685,4939.017578125,"minor",10.6742587124885,1.08904946895541,1,62,62,124913.791811825,31,2.72430372980021,2.72430372980021
"4482",35.1529165298575,32.803750062785,2346.72875976562,"haifa",10.5051789900898,1.08038979540256,2,50,25,7625.97384214603,25,1.98727521478234,1.98727521478234
"4948",35.0279165303575,32.762083396285,1544.17199707031,"haifa",10.7165307614552,1.091203757399,2,21,10.5,76613.8119259247,10.5,2.69973643174322,2.69973643174322
"10398.2",35.1945831963575,31.778750066885,16765.650390625,"jerusalem",9.97502054955646,1.05277519756945,3,250,83.3333333333333,5899.04163002843,27.7777777777778,2.04797777811707,2.04797777811707
"8874.2.1",34.8195831978575,32.078750065685,16704.423828125,"telaviv",10.917199084634,1.10137283447291,4,243,60.75,6638.75123875675,30.375,2.2319541598165,2.2319541598165
"4472",35.0695831968575,32.803750062785,4336.67724609375,"haifa",10.6494731758165,1.08778435239387,2,93,46.5,58277.8201224273,23.25,2.71712922773106,2.71712922773106
"11695",34.5695831988575,31.603750067585,435.444244384766,"minor",10.5934218860152,1.0849179122053,1,9,9,28266.4287426442,9,2.30654944113744,2.30654944113744
"8939.1",34.8695831976575,32.062083399085,6067.83154296875,"telaviv",10.7833552584105,1.09460065058807,2,95,47.5,214571.076239879,23.75,2.99966016990019,2.99966016990019
"10401.6",35.2195831962575,31.778750066885,16440.248046875,"jerusalem",9.9499041900965,1.05144895739675,7,268,38.2857142857143,26786.1317945483,38.2857142857143,2.28024487548938,2.28024487548938
"8959.3.1",34.7695831980575,32.053750065785,8733.76171875,"telaviv",10.9857864349065,1.1048271073846,6,123,20.5,20915.0048193969,20.5,2.57786717413681,2.57786717413681
"9717",34.8029165312575,31.878750066485,2631.7734375,"minor",10.6223891606361,1.08640023117307,1,31,31,53068.8938258547,31,2.41220160136793,2.41220160136793
"8840",34.7695831980575,32.087083398985,4985.8251953125,"telaviv",11.048413664155,1.10797180390091,2,60,30,97739.2135466842,30,2.6839225251516,2.6839225251516
